Player,player_key,birth_year__yr_def,draft_year__yr_def,draft_round__yr_def,draft_pick__yr_def,draft_ovr__yr_def,height__yr_def,weight__yr_def,season__yr_def,solo_tackle__yr_def,assist_tackle__yr_def,tackle_with_assist__yr_def,sack__yr_def,qb_hit__yr_def,safety__yr_def,interception__yr_def,def_touchdown__yr_def,defensive_two_point_attempt__yr_def,fumble_forced__yr_def,defensive_two_point_conv__yr_def,defensive_extra_point_attempt__yr_def,defensive_extra_point_conv__yr_def,fantasy_points_ppr__yr_def,fantasy_points_standard__yr_def,defense_snaps__yr_def,team_defense_snaps__yr_def,depth_team__yr_def,games_missed__yr_def,defense_pct__yr_def,age__yr_def,seasons_played__yr_def,games_played_season__yr_def,games_played_career__yr_def,career_solo_tackle__yr_def,career_assist_tackle__yr_def,career_tackle_with_assist__yr_def,career_sack__yr_def,career_qb_hit__yr_def,career_safety__yr_def,career_interception__yr_def,career_def_touchdown__yr_def,career_defensive_two_point_attempt__yr_def,career_fumble_forced__yr_def,career_defensive_two_point_conv__yr_def,career_defensive_extra_point_attempt__yr_def,career_defensive_extra_point_conv__yr_def,career_fantasy_points_ppr__yr_def,career_fantasy_points_standard__yr_def,career_defense_snaps__yr_def,career_team_defense_snaps__yr_def,season_average_solo_tackle__yr_def,career_average_solo_tackle__yr_def,season_average_assist_tackle__yr_def,career_average_assist_tackle__yr_def,season_average_tackle_with_assist__yr_def,career_average_tackle_with_assist__yr_def,season_average_sack__yr_def,career_average_sack__yr_def,season_average_qb_hit__yr_def,career_average_qb_hit__yr_def,season_average_safety__yr_def,career_average_safety__yr_def,season_average_interception__yr_def,career_average_interception__yr_def,season_average_def_touchdown__yr_def,career_average_def_touchdown__yr_def,season_average_defensive_two_point_attempt__yr_def,career_average_defensive_two_point_attempt__yr_def,season_average_fumble_forced__yr_def,career_average_fumble_forced__yr_def,season_average_defensive_two_point_conv__yr_def,career_average_defensive_two_point_conv__yr_def,season_average_defensive_extra_point_attempt__yr_def,career_average_defensive_extra_point_attempt__yr_def,season_average_defensive_extra_point_conv__yr_def,career_average_defensive_extra_point_conv__yr_def,season_average_fantasy_points_ppr__yr_def,career_average_fantasy_points_ppr__yr_def,season_average_fantasy_points_standard__yr_def,career_average_fantasy_points_standard__yr_def,season_average_defense_snaps__yr_def,career_average_defense_snaps__yr_def,season_average_team_defense_snaps__yr_def,career_average_team_defense_snaps__yr_def,delta_def_touchdown__yr_def,delta_fantasy_points_ppr__yr_def,delta_fantasy_points_standard__yr_def,delta_defense_snaps__yr_def,delta_team_defense_snaps__yr_def,delta_depth_team__yr_def,delta_games_missed__yr_def,delta_defense_pct__yr_def,delta_career_solo_tackle__yr_def,delta_career_assist_tackle__yr_def,delta_career_tackle_with_assist__yr_def,delta_career_sack__yr_def,delta_career_qb_hit__yr_def,delta_career_safety__yr_def,delta_career_interception__yr_def,delta_career_def_touchdown__yr_def,delta_career_defensive_two_point_attempt__yr_def,delta_career_fumble_forced__yr_def,delta_career_defensive_two_point_conv__yr_def,delta_career_defensive_extra_point_attempt__yr_def,delta_career_defensive_extra_point_conv__yr_def,delta_career_fantasy_points_ppr__yr_def,delta_career_fantasy_points_standard__yr_def,delta_career_defense_snaps__yr_def,delta_career_team_defense_snaps__yr_def,delta_season_average_solo_tackle__yr_def,delta_career_average_solo_tackle__yr_def,delta_season_average_assist_tackle__yr_def,delta_career_average_assist_tackle__yr_def,delta_season_average_tackle_with_assist__yr_def,delta_career_average_tackle_with_assist__yr_def,delta_season_average_sack__yr_def,delta_career_average_sack__yr_def,delta_season_average_qb_hit__yr_def,delta_career_average_qb_hit__yr_def,delta_season_average_safety__yr_def,delta_career_average_safety__yr_def,delta_season_average_interception__yr_def,delta_career_average_interception__yr_def,delta_season_average_def_touchdown__yr_def,delta_career_average_def_touchdown__yr_def,delta_season_average_defensive_two_point_attempt__yr_def,delta_career_average_defensive_two_point_attempt__yr_def,delta_season_average_fumble_forced__yr_def,delta_career_average_fumble_forced__yr_def,delta_season_average_defensive_two_point_conv__yr_def,delta_career_average_defensive_two_point_conv__yr_def,delta_season_average_defensive_extra_point_attempt__yr_def,delta_career_average_defensive_extra_point_attempt__yr_def,delta_season_average_defensive_extra_point_conv__yr_def,delta_career_average_defensive_extra_point_conv__yr_def,delta_season_average_fantasy_points_ppr__yr_def,delta_career_average_fantasy_points_ppr__yr_def,delta_season_average_fantasy_points_standard__yr_def,delta_career_average_fantasy_points_standard__yr_def,delta_season_average_defense_snaps__yr_def,delta_career_average_defense_snaps__yr_def,delta_season_average_team_defense_snaps__yr_def,delta_career_average_team_defense_snaps__yr_def,draft_year__cmb,rnd__cmb,pick__cmb,g__cmb,id__cmb,year_signed__cmb,value__cmb,value_norm__cmb,gtd__cmb,gtd_norm__cmb
Rueben Randle,rueben randle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,63.0,64.0,2801.0,2015.0,1697310.0,0.012846130408505232,502377.3333333333,0.0038570695615615003
Rufus Johnson,rufus johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,72.0,2.0,16.0,0.1805555555555555,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,72.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,36.0,0.0,0.0,0.0,0.0,-0.975,-0.9344262295081968,1.0,7.0,-0.61875,-1.0,-0.9803921568627452,-0.9375,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9931865828092244,-0.980370774263904,-1.0,0.0,-0.6598639455782314,0.0,0.4285714285714286,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7875122589081399,0.0,-0.442638179284719,0.0,2013.0,6.0,183.0,1.0,3143.0,2015.0,707738.5,0.005134947921440588,13163.5,0.0001065008090614875
Ruke Orhorhoro,ruke orhorhoro,2001.0,2024.0,2.0,3.0,35.0,76.0,295.0,2024.0,3.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,532.0,2.0,10.0,0.2781954887218045,23.0,0.0,8.0,8.0,3.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,532.0,0.17,0.0,0.5,0.0,0.22,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,29.56,0.0,0.0,0.0,0.0,0.1044776119402985,0.2788461538461537,0.0,0.4285714285714286,-0.1363483335203682,-0.9848484848484848,-0.9274193548387096,-0.8947368421052632,-1.0,-0.9924812030075189,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9585434173669468,-0.922998986828774,-0.83,0.0,-0.2537313432835821,0.0,-0.3333333333333333,0.0,-1.0,0.0,-0.9016393442622952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5332197614991482,0.0,-0.3107950571228725,0.0,,,,,,,,,,
Russ Yeast,russ yeast,1332.6666666666667,1348.0,4.666666666666667,21.333333333333332,168.66666666666666,46.666666666666664,130.0,2023.0,16.0,12.0,6.333333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6666666666667,573.0,1.0,9.666666666666666,0.421682010548007,15.666666666666666,0.3333333333333333,8.666666666666666,19.666666666666668,35.666666666666664,25.666666666666668,13.666666666666666,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,1302.0,0.8566666666666666,15.666666666666666,0.6366666666666666,12.0,0.33666666666666667,6.333333333333333,0.0,0.0,0.09000000000000001,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,312.0,30.733333333333334,552.3333333333334,0.0,0.0,0.0,-0.42560160314454754,-0.22160747958659868,-0.3333333333333333,0.21746031746031746,-0.19889929307691767,4.511748633879781,0.5743145743145743,0.984920634920635,-0.6666666666666666,0.8282051282051283,0.0,-0.6666666666666666,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.3883179997632655,0.3659852799768841,-0.5481850472147621,0.4372848007870143,-0.5890298507462687,0.8095238095238094,-0.10128684101286838,1.4761904761904763,0.0,-0.3333333333333333,-0.3166666666666667,0.43471582181259616,0.0,0.0,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5190888441213622,0.8462507876496534,-0.32795256023425573,0.8717663401188372,,,,,,,,,,
Russell Allen,russell allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.5,79.5,25.5,5.0,3.5,7.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,769.0,1028.5,1.0,2.0,0.741175271996664,0.0,0.0,15.0,23.0,134.5,41.0,8.0,5.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1239.5,1568.5,4.87,0.0,1.5750000000000002,0.0,0.31,0.0,0.225,0.0,0.43,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.575,0.0,64.33,0.0,0.0,0.0,0.0,0.7453724781780708,0.29105643199120945,0.0,-0.6000000000000001,0.3267961542402506,4.273755656108597,2.5436507936507935,0.33333333333333337,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916851560071599,0.34079423111883167,3.3472448979591833,0.0,2.7321326472269867,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452049936373666,0.0,0.2910054988688453,0.0,,,,,,,,,,
Russell Bodine,russell bodine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,4.0,111.0,74.0,3311.0,2017.3333333333333,2832152.0,0.017492556242763833,868818.6666666666,0.005188394281414567
Russell Gage,russell gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,6.0,194.0,74.0,4313.0,2021.0,16538730.666666666,0.0781596860087674,9052064.0,0.04269390469254283
Russell Okung,russell okung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,6.0,131.0,2274.0,2015.0,51875000.0,0.34365832976798527,16455987.5,0.10735969847669838
Russell Wilson,russell wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,75.0,173.0,2813.0,2017.0,118899193.5,0.6392204395844258,83540368.0,0.4489276258608333
Ryan Anderson,ryan anderson,1994.0,2017.0,2.0,17.0,49.0,74.0,255.0,2019.2,13.2,7.6,2.6,4.0,5.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,177.0,527.4,1.8,9.4,0.2741736911973851,25.2,2.2,7.8,27.2,43.4,27.0,10.2,13.4,19.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,580.2,1842.2,0.884,16.606,0.496,10.953999999999999,0.162,4.286,0.24,5.534000000000001,0.33799999999999997,7.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.852,219.734,36.782,741.546,0.0,0.0,0.0,7.225781489247288,3.591827740942171,-0.2,-0.2016666666666666,0.046513623911221436,12.071794871794872,6.686666666666667,4.066666666666666,-0.2,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405994854786741,5.918148929250405,5.819065075624385,11.198,3.1517131910235365,5.3688995215311,0.4724137931034485,2.852537313432836,-0.2,1.1333333333333333,0.24406779661016956,13.214545454545455,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863576169672291,4.054498553676562,2.520115525026074,5.139381558795956,,,,,,,,,,
Ryan Broyles,ryan broyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,54.0,21.0,2792.0,2012.0,3678500.0,0.0305016583747927,1422477.0,0.011795
Ryan Carrethers,ryan carrethers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,5.666666666666667,9.0,5.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,6.0,12.0,11.333333333333334,20.333333333333332,13.333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866666666666667,0.0,0.6466666666666666,0.0,0.42,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6666666666666666,0.8998015873015873,0.0,-0.5931943445962137,7.615384615384616,4.580701754385966,-0.6666666666666666,-0.6376811594202899,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.5371521288771061,0.0,0.0883333333333333,0.0,0.3056790123456789,0.0,-0.3333333333333333,0.0,-0.5490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2014.0,5.0,165.0,24.0,3360.0,2015.3333333333333,1268610.6666666667,0.009032547292750433,59510.666666666664,0.0004474486215538666
Ryan Clady,ryan clady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1.0,12.0,107.0,1819.0,2012.3333333333333,27746833.333333332,0.21829228794980685,15305166.666666666,0.12502012174964652
Ryan Clark,ryan clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,62.333333333333336,47.333333333333336,28.666666666666668,1.0,5.0,0.0,3.3333333333333335,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,985.6666666666666,1010.6666666666666,1.0,1.3333333333333333,0.9742892685768539,0.0,0.0,15.666666666666666,31.0,125.0,94.66666666666667,58.0,1.0,9.666666666666666,0.0,7.333333333333333,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,1928.0,1985.3333333333333,3.6633333333333336,0.0,2.7866666666666666,0.0,1.6866666666666665,0.0,0.06,0.0,0.2933333333333333,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98,0.0,59.449999999999996,0.0,0.0,0.0,0.0,0.23852762454378407,-0.015492437165927497,-0.16666666666666666,-0.19658119658119666,0.5666617867755571,15.03909853249476,5.372900414646146,5.785185185185185,-0.6666666666666666,-0.2857142857142857,0.0,1.3333333333333333,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.06744754563457246,-0.0569451196456544,3.072306066683787,0.0,1.3241969840172665,0.0,3.3839592205445865,0.0,-0.6666666666666666,0.0,-0.20652856246076587,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16882750094949303,0.0,-0.05843013750919013,0.0,,,,,,,,,,
Ryan Connelly,ryan connelly,997.5,1009.5,2.5,2.5,71.5,37.0,117.0,2020.5,9.0,5.5,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,157.0,1.0,15.0,0.5107163828537875,12.0,0.0,2.5,4.5,17.5,11.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,288.0,2.155,0.0,1.375,0.0,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.82,0.0,34.195,0.0,0.0,0.0,0.0,-0.026851851851851793,-0.4565921309872923,0.0,2.75,0.6517257127944152,-0.7195685670261942,-0.6981203007518797,-0.8461538461538461,-0.8,-0.8571428571428572,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.765438939591482,-0.8822921318495976,0.007703595011005038,0.0,0.7971698113207546,0.0,0.36206896551724144,0.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04717747617621665,0.0,-0.3097020403239052,0.0,2019.0,5.0,143.0,31.0,4507.0,2021.3333333333333,1417958.6666666667,0.007168829204886867,112058.66666666667,0.000595423308537
Ryan Davis,ryan davis,1989.0,2012.0,0.0,0.0,0.0,69.0,185.0,2015.0,17.2,5.0,1.8,12.4,14.8,0.0,0.4,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,201.6,630.0,2.8,8.2,0.29811536876245104,26.0,3.0,9.0,24.8,51.6,10.2,2.0,39.0,46.6,0.0,2.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,501.2,1747.4,1.026,16.69,0.294,2.7,0.10200000000000001,0.41,0.738,12.464,0.882,15.075999999999999,0.0,0.0,0.024,0.914,0.0,0.0,0.0,0.0,0.248,3.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,152.954,37.614,558.466,0.0,0.0,0.0,0.14595996662913063,-0.019089010995404054,1.0,2.915262515262515,-0.0824154192851527,2.56913351301008,-0.11778314330426998,-0.5375,2.0,23.806666666666665,0.0,-0.31,0.0,0.0,-0.095,0.0,0.0,0.0,0.0,0.0,1.097589146953009,0.6647629726005861,0.1066229305579868,-0.11279318277196633,-0.28834546400503847,-0.4149999999999999,-0.44074074074074077,-0.4341176470588235,1.6777777777777778,2.56,5.688772893772894,2.6767346208869816,0.0,0.0,-0.3,-0.4332,0.0,0.0,0.0,0.0,0.48888888888888893,1.0885888223552895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03531327156407356,-0.09938607494889137,-0.06836925217933643,0.5406429439279428,,,,,,,,,,
Ryan Delaire,ryan delaire,1992.0,2015.0,0.0,0.0,0.0,76.0,260.0,2016.3333333333333,6.0,2.3333333333333335,0.3333333333333333,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,214.0,2.6666666666666665,14.0,0.32849665407804934,24.333333333333332,1.3333333333333333,3.3333333333333335,8.0,15.666666666666666,6.0,0.6666666666666666,13.666666666666666,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.66666666666666,508.0,0.33,7.666666666666667,0.13333333333333333,3.11,0.023333333333333334,0.44333333333333336,0.2733333333333334,6.666666666666667,0.32666666666666666,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646666666666667,103.66666666666667,12.346666666666666,261.3333333333333,0.0,0.0,0.0,-0.3796731927199232,-0.5676458376999719,0.05555555555555556,0.6373256373256373,0.32109116977151453,-0.5211389128559103,-0.5201525054466231,-0.2916666666666667,-0.10131712259371832,-0.27634237107921317,0.0,-0.6666666666666666,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.4446530349865865,-0.6756835877202546,-0.2971766333396214,-0.18981880931837794,-0.38888888888888884,0.15679738562091516,-0.3333333333333333,0.6804166666666666,-0.4430894308943089,-0.0030395136778115415,-0.05531135531135526,-0.08718766613503459,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4253405922377012,-0.03962527964205816,-0.5963595126521377,-0.25839955816022836,,,,,,,,,,
Ryan Finley,ryan finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,4.0,104.0,8.0,4469.0,2019.0,3309656.0,0.0175858448459086,789656.0,0.004195834218916
Ryan Fitzpatrick,ryan fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,7.0,250.0,166.0,1350.0,2013.7272727272727,11107295.454545455,0.08277852261478914,5454386.363636363,0.038887866094938266
Ryan Glasgow,ryan glasgow,1993.0,2017.0,4.0,30.0,138.0,75.0,300.0,2018.5,6.5,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.25,380.5,2.25,11.75,0.34473086366649525,25.5,1.5,5.25,17.5,21.75,18.75,2.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.5,1280.25,0.9199999999999999,10.6675,0.9,9.125,0.20500000000000002,1.4575,0.0,0.0,0.24,1.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,227.2075,44.71,605.9575,0.0,0.0,0.0,1.1619831335666648,0.3674790271859615,0.04166666666666667,0.0520833333333333,0.09272182982910246,-0.1963361168110655,0.39776486671223504,0.22970085470085472,-1.0,-0.6865079365079365,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.4434281206871075,1.0792445215429962,8.964022681014853,0.3699790221459391,-0.3779419191919192,1.3961732455768925,-0.46590909090909094,1.6572094187567625,-0.5,-0.75,2.1141666666666667,-0.5953146531924667,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4265812103835,0.9614832236675132,4.047466687619026,0.9454697771464131,2017.0,4.0,138.0,26.0,4024.0,2019.6666666666667,759274.6666666666,0.004340378188703583,69941.33333333333,0.00041881037924151665
Ryan Grant,ryan grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,5.0,142.0,80.0,3341.0,2017.6,7647722.4,0.0439524569075298,3962722.4,0.02243652032361504
Ryan Griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,6.0,201.0,134.0,3159.0,2018.857142857143,4349164.428571428,0.024849506035847013,1261786.142857143,0.007002455804947029
Ryan Izzo,ryan izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,7.0,250.0,19.0,4360.0,2020.6,1134614.4,0.00617889084437766,13814.4,7.795936794582e-05
Ryan Jensen,ryan jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,6.0,203.0,100.0,3161.0,2016.125,10856397.5,0.058249796384418726,6072335.0,0.03150894107313822
Ryan Kalil,ryan kalil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,2.0,59.0,155.0,1638.0,2013.25,19346250.0,0.1472873929555374,10826000.0,0.08283864137030232
